Time,Force,Force_Derivative,Angle,Angle_Derivative,Gait_Progress,Phase
166.45490622520447,0.8082976237873519,0.08683148055079681,-7.105475919810294,0.3587182811267855,6.346153846153846,stance_phase
166.4634232521057,0.8842288828407732,0.06294946413478181,-6.7769423532456115,0.3767463611578119,6.9230769230769225,stance_phase
166.47339510917664,0.9341965520569155,0.057885558579613416,-6.35198319749467,0.5016329748499468,7.499999999999999,stance_phase
166.48599481582642,1.0,0.03290172397154223,-5.773676403545718,0.6410283562399695,8.076923076923077,stance_phase
166.49600481987,1.0,0.0,-5.069926485014731,0.6711378907505003,8.653846153846153,stance_phase
166.50455403327942,1.0,0.0,-4.431400622044717,0.6811578905520195,9.23076923076923,stance_phase
166.51385354995728,1.0,0.0,-3.7076107039106923,0.8569273525288641,9.807692307692307,stance_phase
166.5268518924713,1.0,0.0,-2.717545916986989,0.8844000747643204,10.384615384615383,stance_phase
166.53725457191467,1.0,0.0,-1.9388105543820515,0.6770453759626078,10.96153846153846,stance_phase
166.5468032360077,1.0,-0.0033986157236413628,-1.3634551650617732,0.5876215597221924,11.538461538461537,stance_phase
166.5571916103363,0.9932027685527173,-0.00433436936747561,-0.7635674349376667,0.5992954037841826,12.115384615384615,stance_phase
166.56799697875977,0.9913312612650488,-0.0008861821236189615,-0.1648643574934081,0.440001552392791,12.692307692307692,stance_phase
166.5756323337555,0.9914304043054794,-0.0048289313123650035,0.11643566984791534,0.32743752791738123,13.269230769230768,stance_phase
166.58723330497742,0.9816733986403188,-0.008279414771152516,0.49001069834135436,0.44811523122897984,13.846153846153845,stance_phase
166.5996413230896,0.9748715747631743,-0.005816696022072465,1.012666132305875,0.3939541841729465,14.423076923076922,stance_phase
166.6084315776825,0.9700400065961738,-0.007789791065452911,1.2779190666872473,0.18852776824820594,14.999999999999998,stance_phase
166.6173596382141,0.9592919926322685,-0.009763083516948046,1.3897216688022869,0.18467659230031297,15.576923076923075,stance_phase
166.62711548805237,0.9505138395622778,-0.009765144588404051,1.6472722512878732,0.3668958758836466,16.153846153846153,stance_phase
